nome,preco,oferta,gramagem,categoria,data_ini,data_fim,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude
CERVEJA ALEMÃ NATURTRÜB PAULANER,18.49,True,500ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA COLORADO TIPOS,9.9,True,600ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA PATAGONIA TIPOS,4.99,True,335ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA BLUE MOON,6.9,True,335ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA BADEN & BADEN TIPOS,3.89,True,350ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA BLUE MOON,5.9,True,350ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA WHITE HOEGAARDEN,4.39,True,330ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
CERVEJA APPIA COLORADO,4.39,True,350ml,Cerveja,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
KIT VINHO COLHEITA TARDIA AURORA,28.9,True,500ml,Vinho,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
VINHO PORTUGUÊS TINTO BOM JUIZ,89.9,True,750ml,Vinho,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
VINHO PORTUGUÊS TINTO RESERVA PORTADA,54.9,True,750ml,Vinho,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
VINHO FRANCÊS CAVE DE LADAC ROUGE,39.9,True,750ml,Vinho,19/09/2024,22/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24943-cluster-189-pagina-1.jpeg,,
Açúcar Cristal Imperial,6.89,True,2 kg,Alimentos,16/09,17/09,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25482-cluster-17-pagina-1.jpeg,,
Rosquinhas Sabor Coco Belma,3.99,True,600 g,Biscoitos,16/09,17/09,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25482-cluster-17-pagina-1.jpeg,,
ARROZ BRANCO TIPO 1 GOL,26.9,True,5kg,Alimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
LAVA-ROUPAS EM PÓ BRILHANTE FRAGRÂNCIAS,20.97,True,2.4kg,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
CAPA DE FILÉ BOVINA RESFRIADA FRIBOI,21.9,True,1kg,Carnes,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
FILÉ DE PEITO DE FRANGO CONGELADO SUPER FRANGO,16.49,True,1kg,Carnes,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
CERVEJA DUPLO MALTE BRAHMA,2.39,True,269ml,Bebidas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
MACARRÃO DE SÊMOLA EMEGE TIPOS,2.35,True,500g,Alimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
FEIJÃO CARIOCA TIPO 1 KICALDO,5.79,True,1kg,Alimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-1.jpeg,,
SHAMPOO HEAD & SHOULDERS TIPOS,18.9,,,Higiene Pessoal,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
ABSORVENTE NOTURNO ALWAYS TIPOS,17.9,,,Higiene Pessoal,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
PROTETOR DIÁRIO ALWAYS,10.9,,,Higiene Pessoal,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
INSETICIDA AEROSSOL SBP TIPOS,12.9,,300ml/360ml,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
ALVEJANTE VANISH TIPOS,16.9,"Leve 1,2L",1.2L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
LIMPADOR PERFUMADO VEJA FRAGRÂNCIAS,14.9,,,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
KIT FRAGRÂNCIA AS NOITES SBP REFIL,10.9,,,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
AMACIANTE DE ROUPAS BOM BRIL FRAGRÂNCIAS,7.99,,1L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
ESPONJA DE AÇO Q-LUSTRO,1.29,,,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
LIMPADOR MULTIUSO LIMPPZ FRAGRÂNCIAS,3.45,,500ml,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
AMACIANTE DE ROUPAS MON BIJOU FRAGRÂNCIAS,19.9,,5L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
DESINFETANTE ANTIBAC UAU FRAGRÂNCIAS,6.9,,2L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
LIMPADOR PERFUMADO UAU FRAGRÂNCIAS,9.9,,5L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
LAVA-ROUPAS LÍQUIDO UAU FRAGRÂNCIAS,29.9,,5L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
LIMPADOR MULTIUSO UAU FRAGRÂNCIAS,3.29,,500ml,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
SACO PRETO PARA LIXO SUPERECONOMICO EMBALIXO,5.99,,100L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
SACO PRÓPRIO PARA FREEZER OU MICRO-ONDAS EMBAFRIZER,4.49,,3L,Utilidades Domésticas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
SACO PRÓPRIO PARA MICRO-ONDAS EMBAFRIZER,5.59,,1.5L,Utilidades Domésticas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
SACO PARA LIXO SUPERECONOMICO EMBALIXO,4.99,,50L,Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-4.jpeg,,
Cupim bovino resfriado marinatta friboi,38.9,True,1 kg,Carnes,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Frango a passarinho congelado seara,7.99,True,1 kg,Carnes,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Coxas de frango congeladas seara,8.49,True,1 kg,Carnes,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Margarina cremosa com sal delicia,9.95,True,1 kg,Laticínios,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Iogurte liquido batavo sabores,9.9,True,1150g,Laticínios,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Biscoito recheado sabor chocolate nestle,1.99,True,130g,Biscoitos,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Creme de leite leitbom,2.79,True,200g,Laticínios,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Achocolatado em po original toddy,6.99,True,370g,Bebidas,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Milho-verde fugini,2.29,True,170g,Enlatados,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Batata tradicional ou escondidinho yoki,7.95,True,100g/105g,Alimentos,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Suco integral do sabores,16.9,True,1.5L,Bebidas,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Nectar nutri sabores,3.99,True,1L,Bebidas,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Agua mineral sem gas indaia,0.99,True,500ml,Bebidas,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Whisky escoces finest ballantine's,68.9,True,750ml,Bebidas Alcoólicas,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Vodka ice smirnoff,7.59,True,275ml,Bebidas Alcoólicas,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Agua sanitaria qboa,10.9,True,5L,Limpeza,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Limpador multiuso veja fragrancias,3.79,True,500ml,Limpeza,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Detergente liquido minuano fragrancias,1.99,True,500ml,Limpeza,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Desodorante aerossol dove fragrancias,14.9,True,150ml,Higiene Pessoal,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Locao hidratante corporal nivea,27.9,True,2x400ml,Higiene Pessoal,2024-02-16,2024-09-20,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-24991-cluster-15-pagina-2.jpeg,,
Arroz branco aromático urbano,18.9,,1kg,Arroz,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Arroz integral parboilizado tipo 1 urbano,6.3,,1kg,Arroz,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Arroz parboilizado longo fino tipo 1 urbano,29.9,,5kg,Arroz,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Feijão carioca tipo 1 urbano,2.39,,500g,Feijão,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Cappuccino 3 corações sabores,13.9,,200g,Café,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Cápsula de café 3 corações sabores,14.49,,10 unidades,Café,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Café torrado e moído gourmet 3 corações sabores,13.49,,250g,Café,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Refresco em pó frisco sabores,0.75,,25g,Bebidas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Biscoito cookies bauducco sabores,3.95,,100g,Biscoitos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Biscoito choco baunilha bauducco,4.99,,80g,Biscoitos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Biscoito wafer bauducco sabores,2.99,,140g,Biscoitos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Batata chips pringles sabores,8.95,,104g/109g,Salgadinhos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Chocolate bis lacta sabores,4.99,,126g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Chocolate lacta sabores,9.79,,tablete 90g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Refresco em pó tang sabores,0.99,,25g,Bebidas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
Chocolate bis xtra lacta sabores,2.79,,45g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-1.jpeg,,
BATATA PALITO PRÉ-FRITA CONGELADA MAIS BATATA!,24.9,True,2kg,Congelados,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
BATATA CRINKLE CONGELADA BEM BRASIL,29.9,True,2kg,Congelados,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
BATATA PALITO ONDULADA PRÉ-FRITA CONGELADA BEM BRASIL,19.9,True,1.05kg,Congelados,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
BATATA FAST FOOD CONGELADA BEM BRASIL,31.9,True,2kg,Congelados,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
PÃO DE FORMA TRADICIONAL PULLMAN,7.99,True,480g,Padaria,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
SNACK CROCANTÍSSIMO SABORES,2.49,True,40g,Snacks,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
PÃO TIPO TORTILHA RAP10 SABORES,9.9,True,297g,Padaria,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
BISNAGUITO TRADICIONAL PULLMAN,7.99,True,300g,Padaria,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
SOBRECOXAS DE FRANGO CONGELADAS SADIA,10.9,True,1kg,Carnes,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
FRANGO A PASSARINHO CONGELADO SADIA,11.49,True,1kg,Carnes,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
MARGARINA CREMOSA COM SAL QUALY,11.9,True,1kg,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
LINGUIÇA TIPO CALABRESA DEFUMADA SADIA,12.9,True,400g,Carnes,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
IOGURTE NATURAL INTEGRAL OU DESNATADO DANONE,2.79,True,160g,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
PETIT SUISSE SABOR MORANGO DANONINHO,10.9,True,480g,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
IOGURTE LÍQUIDO 15G DE PROTEÍNA YOPRO SABORES,8.9,True,250g,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
IOGURTE LÍQUIDO DANONE SABORES,11.9,True,1.25kg,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
CERVEJA EISENBAHN TIPOS,4.99,True,350ml,Bebidas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
CERVEJA EISENBAHN TIPOS LONG NECK,5.39,True,355ml,Bebidas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
CERVEJA SEM ÁLCOOL EISENBAHN,3.49,True,350ml,Bebidas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
GUARDANAPO DE PAPEL DIA A DIA SCOTT,2.79,True,50 folhas,Higiene e Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
PAPEL HIGIÊNICO FOLHA DUPLA MAX PURE,11.9,True,12 unidades de 20m,Higiene e Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
PAPEL HIGIÊNICO NEUTRO LEVE DURAMAX SCOTT DURAMAX,26.97,True,8 unidades,Higiene e Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
PAPEL HIGIÊNICO FOLHA DUPLA NEVE,18.9,True,12 unidades de 20m,Higiene e Limpeza,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-3.jpeg,,
Leite condensado semi desnatado Italac,4.99,True,395g,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Creme de leite UHT Italac,13.95,True,200g,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Bebida láctea whey protein Italac,3.99,True,250ml,Laticínios,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Mistura para bolo Italac,3.99,True,400g,Mercearia,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Ovo de chocolate com surpresa Kinder,14.49,True,60g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Chocolate Bueno Kinder,19.95,True,129g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Chocolate White Kinder,5.49,True,39g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Creme de avelã Nutella,19.9,True,350g,Mercearia,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Milho-verde Quero,19.9,True,1.7kg,Conservas,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Kit promocional catchup + maionese + mostarda Heinz,29.9,True,867g,Condimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Maionese Quero,3.49,True,200g,Condimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Catchup tradicional Quero,6.45,True,400g,Condimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Extrato de tomate Elefante,29.9,True,2kg,Mercearia,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
