nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
Tempero para Batata Frita Heinz,12.99,True,70g,Temperos,04/09/2024,23/09/2024,2024_10_09,atacadao,imagens_atacadao/9bfbf9f8370939a31d609f74ca70a4790143506d.webp
Tempero para Hambúrguer Moedor Heinz,14.99,True,80g,Temperos,04/09/2024,23/09/2024,2024_10_09,atacadao,imagens_atacadao/9bfbf9f8370939a31d609f74ca70a4790143506d.webp
Filé de Peito de Frango Canção Congelado,"R$ 13,49/kg",True,,Carnes,28/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Salsicha Hot Dog Perdigão Congelada,"R$ 11,99/kg",True,,Frios,28/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Maionese Hellmann's,"R$ 16,99",True,,Condimentos,28/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Batata Lavada,"R$ 4,99/kg",True,,Hortifruti,28/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Cerveja Skol,"R$ 3,29",True,,Bebidas,29/09,29/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Detergente Líquido Ypê,"R$ 2,29",True,,Limpeza,29/09,29/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Linguiça de Carne Suína Seara Congelada,"R$ 16,99/kg",True,,Carnes,29/09,29/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Ovo Branco Grande,"R$ 16,99",True,,Mercearia,29/09,29/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Leite Condensado Marajoara,"R$ 5,99",True,,Mercearia,30/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Margarina Qualy,"R$ 8,99",True,,Laticínios,30/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Detergente em Pó Surf,"R$ 9,99",True,,Limpeza,30/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Cebola,"R$ 4,99/kg",True,,Hortifruti,30/09,30/09,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Café Brasileiro,"R$ 15,99",True,,Mercearia,01/10,01/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Refrigerante Guaraná Antarctica,"R$ 6,99",True,,Bebidas,01/10,01/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Alimento para Cães Bonzo,"R$ 89,90",True,,Pet,01/10,01/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Ovo Branco Grande Cinta,"R$ 16,99",True,,Mercearia,01/10,01/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Café Melita,"R$ 15,99",True,,Mercearia,02/10,02/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Queijo Mussarela Soberano,"R$ 39,90/kg",True,,Laticínios,02/10,02/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Amaciante para Roupas Concentrado Downy,"R$ 15,99",True,,Limpeza,02/10,02/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Alho a granel,"R$ 29,90/kg",True,,Hortifruti,02/10,02/10,2024_10_09,atacadao,imagens_atacadao/0_eb66d94c69.webp
Refresco em Pó Camp,4.99,True,150g,Bebidas,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Chocolate em Pó Qualitá,8.99,True,200g,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Cobertura Forneável para Pizza Camp,19.9,True,1.01kg,Alimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Cobertura de Chocolate Harald Top,29.5,True,1.01kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Cobertura de Chocolate Mavalério Gotas,49.9,True,2.1kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Cobertura de Chocolate Harald Top,28.9,True,1.01kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Azeitona Verde Campo Belo,29.0,True,2kg,Alimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Champignon Fatiado Formello,34.0,True,1.01kg,Alimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Goiabada Cremosa Forneável Val,12.49,True,1.01kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Creme Culinário Vegetal Damare,7.39,True,200ml,Alimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Creme de Leite Damare,11.9,True,1.01kg,Laticínios,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Doce Pastoso Atlpec,79.0,True,4.8kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Pasta de Chocolate Nestlé,39.9,True,2.01kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Ketchup/Molho de Mostarda Cepêra,12.99,True,3.3kg,Condimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Ketchup/Mostarda Ekma,16.9,True,3.3kg,Condimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Pimenta Biquinho Formello,45.0,True,1.8kg,Condimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Doce Jabolac,26.8,True,1.2kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Milho Verde Quero,21.99,True,1.7kg,Alimentos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Creme Ferrero Nutella,39.9,True,650g,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Chocolate Granulado Camp,10.79,True,1.05kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d_02.webp
Cerveja Amstel,3.59,Boa do Dia,473ml,Cerveja,27/09/2024,27/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Guaraná Antarctica,3.79,Boa do Dia,2L,Refrigerante,28/09/2024,28/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Cerveja Imperio,2.49,Boa do Dia,350ml,Cerveja,29/09/2024,29/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Cerveja Itaipava,2.09,Boa do Dia,350ml,Cerveja,30/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Smirnoff,62.9,10% OFF,1.75L,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Smirnoff,29.9,10% OFF,998ml,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Smirnoff,36.9,10% OFF,998ml,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Orloff,48.9,10% OFF,1.75L,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Orloff,32.9,10% OFF,1L,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Natasha,19.9,10% OFF,900ml,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Intencion,19.9,10% OFF,1L,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Vodka Slova,12.5,10% OFF,900ml,Vodka,27/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/95d4e6b68a9ff0508184cd8b281cb915bc7951ff_02.webp
Cerveja Original,,Boa do Dia,269ml,Cerveja,26/09/2024,26/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Cerveja Amstel,,Boa do Dia,269ml,Cerveja,27/09/2024,27/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Cerveja Corona Extra,,Boa do Dia,269ml/210ml,Cerveja,28/09/2024,28/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Cerveja Amstel,,Boa do Dia,350ml,Cerveja,29/09/2024,29/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Vodka Balalaika,10.99,15% OFF,1L,Vodka,26/09/2024,29/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Vodka Balalaika,5.79,15% OFF,500ml,Vodka,26/09/2024,29/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Vodka Eternity,13.9,15% OFF,900ml,Vodka,26/09/2024,29/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Vodka Intencion,14.9,15% OFF,900ml,Vodka,26/09/2024,29/09/2024,2024_10_09,atacadao,imagens_atacadao/0_da2a2b1bb2.webp
Chá Matte Leão,4.99,False,250g,Bebidas,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Cereal Matinal Nestlé,15.49,False,300g,Cereais,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Petit Suisse Bob Esponja,4.99,False,320g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Sobremesa Batavo,4.99,False,200g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Leite Fermentado Itambé,4.29,False,480g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Manteiga Tourinho,18.9,False,500g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Requeijão Catupiry,5.99,False,200g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Margarina Doriana,4.99,False,500g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Cobertura Sufresh,3.59,False,200g,Laticínios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Carne Bovina Contra Filé Friboi Resfriada,39.9,False,1kg,Carnes,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Carne Bovina Moída Maxima Congelada,4.99,False,400g,Carnes,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Filé de Peito de Frango Seara IQF Congelado,17.9,False,1kg,Carnes,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Coxinha da Asa de Frango Sadia Congelada,10.98,False,1kg,Carnes,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Sobrecoxa de Frango Seara Congelada,9.49,False,1kg,Carnes,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Apresuntado Sadia,13.5,False,1kg,Frios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Mortadela Defumada Sadia,11.7,False,1kg,Frios,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Hambúrguer Perdigão,11.9,False,672g,Congelados,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Pizza Seara,14.4,True,460g,Congelados,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Lasanha Sadia Congelada,13.8,True,600g,Congelados,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Big Chicken Perdigão,18.9,False,1kg,Congelados,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Geladinho Americano,7.99,False,365ml,Sorvetes,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Bebida Láctea Whey Permilat,4.99,False,250ml,Bebidas,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Alimento Ades,5.89,False,1L,Bebidas,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Água de Coco Mais Coco,8.99,False,1L,Bebidas,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Água Mineral Minalba,14.99,False,5L,Bebidas,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Água Mineral Minalba,1.39,False,500ml,Bebidas,26/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/2_3c8365e64e.webp
Detergente em Pó Tixan Primavera,63.9,,8kg,Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Detergente em Pó Tixan Primavera,19.9,,"2,4kg",Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Lava Roupas Líquido Tixan Primavera,51.9,6.68,7L,Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Lava Roupa Líquido Tixan Primavera,24.9,,3L,Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Amaciante para Roupas Concentrado Ypê,17.9,,"1,5L",Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Amaciante para Roupas Ypê,6.99,,500ml,Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Detergente Líquido Ypê PRO Neutro,24.9,1.78,7L,Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Amaciante para Roupas Ypê PRO,26.9,,7L,Limpeza,01/10/2024,09/10/2024,2024_10_09,atacadao,imagens_atacadao/0_4a26087ac5.webp
Arroz Integral Tio João,7.99,True,1kg,Arroz,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Arroz Tio João Italiano,20.9,True,1kg,Arroz,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Arroz Tio João Orgânico,10.9,True,1kg,Arroz,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Farinha de Arroz Tio João,6.99,True,1kg,Farinha,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Alimento Original Soy+,16.9,True,300g,Alimento sem lactose,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Alimento Nature Supra Soy,19.9,True,300g,Alimento sem lactose,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Alimento Supra Soy,25.9,True,300g,Alimento sem lactose,26/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/1_03d6047080.webp
Filhotes Happy Hoppers,12.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Blocos Polibrinq,14.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Carro Polibrinq,15.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Dino Caps Kids Zone,15.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Bola de Volley EVA Allpha Bol,15.9,True,,Esportes,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Boneca Bambola Baby,26.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Caminhão Bambola Trucks,27.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Kit Ping Pong Toyng,34.9,True,,Esportes,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Bag Beauty Bambola,49.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Jogo Tá Pensando o que? Copa,56.9,True,,Jogos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Lançador Polibrinq/ Make Brinq,59.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Cegonheiro Cardoso,59.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Alvo Certo Dardo Cardoso,59.9,True,,Jogos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Boneca Color Bambola,69.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Carro Polibrinq,69.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Caminhão Tandy Cardoso,79.0,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Jogo da Torta Polibrinq,89.9,True,,Jogos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Fusca Polibrinq,92.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Patinete Toymix,129.9,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Bicicleta Boy/July Colli,449.0,True,,Brinquedos,23/09/24,30/09/24,2024_10_09,atacadao,imagens_atacadao/1_6c5db2b690.webp
Alimento para Cães Pedigree,2.69,True,100g,Ração para Cães,27/09/2024,06/10/2024,2024_10_09,atacadao,imagens_atacadao/d609675235e30014fb1dcd58f328c41ee622e7a8.webp
Alimento para Gatos Whiskas,2.69,True,85g,Ração para Gatos,27/09/2024,06/10/2024,2024_10_09,atacadao,imagens_atacadao/d609675235e30014fb1dcd58f328c41ee622e7a8.webp
Alimento para Cães Champ,2.19,True,85g,Ração para Cães,27/09/2024,06/10/2024,2024_10_09,atacadao,imagens_atacadao/d609675235e30014fb1dcd58f328c41ee622e7a8.webp
Alimento para Gatos KiteKat,2.19,True,70g,Ração para Gatos,27/09/2024,06/10/2024,2024_10_09,atacadao,imagens_atacadao/d609675235e30014fb1dcd58f328c41ee622e7a8.webp
Alimento para Cães Champ,99.9,False,18kg,Ração para Cães,27/09/2024,06/10/2024,2024_10_09,atacadao,imagens_atacadao/d609675235e30014fb1dcd58f328c41ee622e7a8.webp
Alimento para Gatos KiteKat,14.9,True,900g,Alimento para Gatos,27/09/2023,06/10/2024,2024_10_09,atacadao,imagens_atacadao/0126eadfd3c6865b944e4e6533bec2f9c730d29b.webp
Alimento para Cães Pedigree,23.9,True,900g,Alimento para Cães,27/09/2023,06/10/2024,2024_10_09,atacadao,imagens_atacadao/0126eadfd3c6865b944e4e6533bec2f9c730d29b.webp
Alimento para Gatos Whiskas,24.9,True,900g,Alimento para Gatos,27/09/2023,06/10/2024,2024_10_09,atacadao,imagens_atacadao/0126eadfd3c6865b944e4e6533bec2f9c730d29b.webp
Alimento para Gatos KiteKat,39.9,True,"2,7kg",Alimento para Gatos,27/09/2023,06/10/2024,2024_10_09,atacadao,imagens_atacadao/0126eadfd3c6865b944e4e6533bec2f9c730d29b.webp
Alimento para Cães Pedigree,89.9,True,"10,1kg",Alimento para Cães,27/09/2023,06/10/2024,2024_10_09,atacadao,imagens_atacadao/0126eadfd3c6865b944e4e6533bec2f9c730d29b.webp
Bicarbonato de Sódio Kodilar,1.79,True,60g,Condimentos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Colorífico Kodilar,1.89,True,80g,Condimentos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Tempera Fácil Kodilar,2.49,True,60g,Temperos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Orégano Kodilar,2.89,True,20g,Temperos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Chimichurri Kodilar,2.99,True,20g,Temperos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Sopa Kodilar,3.29,True,65g,Alimentos Prontos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Milho para Pipoca Kodilar,4.49,True,500g,Grãos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Tempero Kodilar,4.79,True,40g,Temperos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Vinagre de Fruta Kodilar,4.99,True,500ml,Condimentos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Pimenta do Reino em Pó Kodilar,5.49,True,60g,Temperos,09/09/2024,22/09/2024,2024_10_09,atacadao,imagens_atacadao/2_4c3dc49386.webp
Refresco em Pó Camp,4.99,True,150g,Bebidas,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Chocolate em Pó Qualimax,8.99,True,200g,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Cobertura Forneável para Pizza Camp,19.9,True,1.01kg,Ingredientes para Pizza,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Cobertura de Chocolate Top,29.5,True,1.01kg,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Cobertura de Chocolate Mavalério Gotas,49.9,True,2.1kg,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Cobertura de Chocolate Harald Top,28.9,True,1.01kg,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Azeitona Verde Campo Belo,29.0,True,2kg,Conservas,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Champignon Fatiado Fenix,34.0,True,1.01kg,Conservas,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Goiabada Cremosa Forneável Val,12.49,True,1.01kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Creme Culinário Vegetal Dámare,7.39,True,1.01kg,Laticínios,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Creme de Leite Dámare,11.9,True,1.01kg,Laticínios,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Doce Pastoso Alispec,79.0,True,4.8kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Pasta de Chocolate Nestlé,39.9,True,1.01kg,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Ketchup/Molho de Mostarda Cepêra,12.99,True,3.3kg,Molhos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Ketchup/Mostarda Ekma,16.9,True,3.8kg,Molhos,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Pimenta Biquinho Fornello,45.0,True,1.8kg,Conservas,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Doce Jabolac,26.8,True,1.2kg,Doces,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Milho Verde Quero,21.99,True,1.7kg,Conservas,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Creme Ferrero Nutella,39.9,True,650g,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Chocolate Granulado Camp,10.79,True,1.05kg,Chocolates,30/09/2024,02/10/2024,2024_10_09,atacadao,imagens_atacadao/0_08ad41d84d.webp
Huggies Supreme Care,59.9,Fralda Descartável,,Higiene Infantil,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Intimus Absorvente Noturno,24.9,,,Higiene Feminina,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Plenitud Classic,99.9,Roupa Íntima,,Higiene Adulto,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Shampoo OX,18.5,,,Cuidados com o Cabelo,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Sabonete Francis Clássico,2.99,,,Higiene Pessoal,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Minuano Detergente em Pó,6.19,,,Limpeza Doméstica,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Papel Higiênico Neve,16.9,,,Higiene Pessoal,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Papel Higiênico Max Pure,25.9,,,Higiene Pessoal,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Toalha de Papel Scala Plus,3.49,,,Limpeza Doméstica,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Esmalte Risqué,4.99,,,Beleza,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
Desodorante Aerosol Adidas,12.09,,,Higiene Pessoal,21/09/2024,30/09/2024,2024_10_09,atacadao,imagens_atacadao/3_8c388da6bd.webp
