nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
Beterraba,2.98,True,1 kg,Legumes,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/d0af7fdd4d8631616e9a44ebd89d47def217a031.webp
Cebola,2.98,True,1 kg,Verdura,2023-09-25,2023-09-26,2024_10_09,bigbox,imagens_bigbox/5640301443b0846f49f485eea3ab68200ed59bcd.webp
Sabonete Nivea Fragrâncias,2.19,True,85g,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Shampoo Elseve Fragrâncias,25.9,True,400ml,Cuidados com o Cabelo,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Condicionador Elseve Fragrâncias,26.9,True,400ml,Cuidados com o Cabelo,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Creme Dental Colgate Total 12 Clean Mint,8.49,True,90g,Higiene Bucal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Desodorante Aerossol Rexona Fragrâncias,19.9,True,250ml,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Papel Higiênico Cotton Folha Dupla,15.99,True,Leve 12,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Limpador Multiuso Uau,3.69,True,500ml,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Detergente Minuano Fragrâncias,1.89,True,500ml,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Sabão em Pó Ypê,8.99,True,900g,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Amaciante Mon Bijou Fragrâncias,7.99,True,1.7 litros,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Amaciante Concentrado Downy Fragrâncias,18.99,True,1 litro,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Lava Roupas em Pó Tixan Fragrâncias,16.99,True,1.6kg,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
"Ração Purina Dog Chow, Friskies e Cat Chow",2.69,True,100g,Alimentos para Animais,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Guardanapo Coquetel Grande,3.99,True,30 x 33cm,Descartáveis,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Papel Higiênico Social,5.29,True,Não especificado,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Saco Para Lixo Bio Force,8.99,True,Rolo 10 litros,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Banana Prata,5.98,True,1 Kg,Frutas,2023-09-25,2023-09-26,2024_10_09,bigbox,imagens_bigbox/0249918b9acf39744f4f8a2fffce8ccfed8b5cbc.webp
Repolho Branco,1.69,True,1 kg,Verduras,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/64cebde182fdb9f7eb14e3f35f155442e8892119.webp
Pera Williams,8.98,True,1 kg,Frutas,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/f95fdebdf01c6327ec241564efc28e4880d93575.webp
Barra de Frutas Supino Original ao Leite ou Branco,2.29,True,24g,Fitness,02/09,04/09,2024_10_09,bigbox,imagens_bigbox/8f3e36492af1f927623cdbd69d88128642a4815f.webp
Farinha de Aveia Casademãe,3.29,True,170g,Fitness,2023-09-23,2023-09-25,2024_10_09,bigbox,imagens_bigbox/ab543423b9034b4811e80b9e8cee16a1c6d32ffc.webp
Cerveja Corona Extra,5.99,True,330ml,Bebida alcoólica,11/09/2023,15/09/2023,2024_10_09,bigbox,imagens_bigbox/d938f8511365c71de586c136eea25b0a5996591c.webp
Suco Plenno Sabores,9.99,True,"1,35 litro",Bebida não alcoólica,11/09/2023,15/09/2023,2024_10_09,bigbox,imagens_bigbox/d938f8511365c71de586c136eea25b0a5996591c.webp
Almond Breeze,18.99,True,1 litro,Bebida vegetal,2023-09-02,2023-09-04,2024_10_09,bigbox,imagens_bigbox/465b625fa14c81b4a27a0b69db42e2412e99250f.webp
Chocolate em Barra Nestlé Dolca ao Leite ou Amargo,8.99,True,100g,Chocolate,2023-09-10,2023-09-16,2024_10_09,bigbox,imagens_bigbox/858787a5861b14a27c6fde2cc3dd8001f8946dbd.webp
Cenoura,1.69,True,1 kg,Legumes,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/fca4f03b5fc9931c26e2d0412ab95a71fa6adaa4.webp
Vinho Verde Português Quinta Da Valentina,29.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Santa Rita Tres Medallas,34.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Montes Gran Reserva,49.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Português Julio Moriato,34.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Português Porto 6,44.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Argentina Finca Ferramenta,34.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Santa Rita 120 Reserva,49.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Cousino-Macul Antiguas Reservas,54.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Medalla Real Gran Reserva,98.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Nacional Rio Sol,34.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Nacional Casa Perini,42.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Nacional Terranova,44.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Farinha de Arroz Tio João,7.9,True,1kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Arroz Integral Tio João,8.99,True,2kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Arroz Parboilizado Tio João,14.99,True,2kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Arroz Tio João,38.99,True,5kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Saldo Castanha Kitanda,5.99,False,1kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Batata Palito Congelada Casedemar,24.9,True,2kg,Alimentos Congelados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Batata McCain AirFryer Extra,16.99,False,400g,Alimentos Congelados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Óleo de Soja Soya ou Liza,6.29,False,900ml,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Palmito de Açaí Inteiro,19.98,False,300g,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Azeitonas Verdes Fatiadas Vale Fértil,9.9,False,160g,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Filé de Tilápia Congelada Copacol,35.9,True,800g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Camarão Vannamei Descascado e Cozido Copacol,39.9,True,380g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Iscas de Filé de Tilápia Empanadas Copacol,22.9,True,300g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Posta de Tilápia Congelada Copacol,19.9,True,800g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Costelinhas de Tilápia Congelada Copacol,19.9,True,800g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Petiscos de Tilápia Copacol,18.9,True,400g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Steak de Tilápia Copacol,19.99,True,400g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Mamão Formosa,5.98,True,1 kg,Frutas,2023-09-25,2023-09-26,2024_10_09,bigbox,imagens_bigbox/28c420989c9e077d1442dd16a0ab2ea0393e5ec5.webp
Pão de Queijo Congelado Segredo Mineiro,7.99,True,400g,Congelados,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Flocos de Milho Yoki,3.99,True,500g,Cereais,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Farinha de Trigo Emegê,4.79,True,1kg,Farináceos,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Açúcar Demerara Orgânico Native,8.49,True,1kg,Açúcares,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Manteiga Itaiac Com Sal,19.9,True,500g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Água de Coco Copra,10.99,True,1 litro,Bebidas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Iogurte Com Polpa Nestlé Sabores,4.99,True,510g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Suco de Maçã Matuí,2.99,True,200ml,Bebidas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Iogurte Natural Nestlé Sabores,3.79,True,160g/170g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Queijo Minas Frescal Hebrom,49.9,True,1kg,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Requeijão Conto de Minas Tradicional ou Light,6.99,True,200g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Peito de Peru Defumado Seara,4.59,True,100g,Frios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Mortadela Defumada Seara Gourmet,2.49,True,100g,Frios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Uva Passa Escura EuroCompany,8.98,True,500g,Frutas Secas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Ameixa Seca Sem Caroço EuroCompany,12.98,True,500g,Frutas Secas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Tâmaras Com Caroço Quinta Semente,5.98,True,200g,Frutas Secas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Maracujá Azedo ou Uva Thompson Bandeja,9.98,True,500g ou Pacote 1kg,Frutas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Iogurte Natural Itambé Sabores,2.99,True,170g,Laticínios,23/09/2023,25/09/2023,2024_10_09,bigbox,imagens_bigbox/286759f4d82d60ac44edeb6d6f232c85c76fcc8e.webp
Maracujá Azedo,8.98,True,1 kg,Frutas,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/42508abfdd268e238de422697495dcd51b15cb4b.webp
Pão Tortilha Rap 10 Sabores,10.99,True,297g,Alimentos,23/09/2023,25/09/2023,2024_10_09,bigbox,imagens_bigbox/eae87e73ec9562507e2a4ba6284def2da44725ae.webp
Costelinha Suína Congelada,19.99,True,1 kg,Carne Suína,2023-09-11,2023-09-15,2024_10_09,bigbox,imagens_bigbox/71eda73f616aa6c225fa694610a598da21aafa54.webp
Filé Mignon Bovino,49.9,True,1 kg,Carne Bovina,2023-09-11,2023-09-15,2024_10_09,bigbox,imagens_bigbox/71eda73f616aa6c225fa694610a598da21aafa54.webp
Bebida Láctea Parmalat WheyFit,5.99,True,250ml,Bebida láctea fitness,2023-09-23,2023-09-25,2024_10_09,bigbox,imagens_bigbox/6ff69508477d4082ff330cdc9dba3d0f805b9cf4.webp
Coxa e Sobrecoxa Sem Osso Congelada Seara,13.99,True,1 kg,Carnes,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/15d607cfe700d1f5d07eff28266c0bf2b43d3242.webp
Creme de Leite Piracanjuba,2.99,True,200g,Laticínios,2023-09-10,2023-09-16,2024_10_09,bigbox,imagens_bigbox/d17c2f9f63cbeb2a2fa63dd4e9c1d90ecc91df7c.webp
Vinho Chileno Medalla Real Gran Reserva,78.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Chileno Toro de Piedra Gran Reserva,75.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Chileno Santa Rita 120 Reserva,49.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Chileno Santa Rita Tres Medallas,54.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Verde Português 'Quinta De Valença',29.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Argentino Paso Negro,34.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Português Seixoso Colheita Branco,139.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Português Julio Florista,34.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Espanhol Esteban Martin Garnacha-Syrah,29.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Espumante Nacional Casa Perini,42.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Espumante Nacional Rio Sol,34.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Português EA Tinto,59.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Cerveja Corona Extra,5.99,True,330ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Suco Sabores,16.9,True,1.7 litro,Bebidas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Arroz Flora,27.99,True,5kg,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Feijão Carioca Dona Dê,5.49,True,1kg,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Farinha de Trigo Emegê,4.59,True,1kg,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Nuggets Sadia Sabores,8.99,True,300g,Alimentos Congelados,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Óleo de Soja Soya,5.99,True,900ml,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Margarina Claybom,4.99,True,500g,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Massa para Tapioca,5.9,True,500g,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Assadeira Retangular com Tampa Marinex,54.9,True,3 litros,Utensílios Domésticos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Massa Tipo Parafuso Renata,5.99,True,400g,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Milho Verde Bonare,2.98,True,Sachet 170g,Alimentos,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Sorvete Nestlé Tradicional,18.99,True,1.5 litro,Alimentos Congelados,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Papel Toalha Social Clean,4.99,True,Pacote com 2 rolos,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Guardanapo Coquetel,3.79,True,30x33cm,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Copo Descartável Termopot Cristal,5.99,True,200ml - Pacote com 100 unidades,Descartáveis,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Creme Dental Colgate Total 12 Clean Mint,7.99,True,90g,Higiene Pessoal,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Kit Shampoo + Condicionador Pantene Fragrâncias,29.9,True,400ml + 175ml,Higiene Pessoal,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Papel Higiênico Neve,14.99,True,Pacote com 12 rolos,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Lava Roupas em Pó Omo Lavagem Perfeita,21.9,True,1.6kg,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Água Sanitária Qboa,6.49,True,2 litros,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Sabão em Barra Minuano Glicerinado,8.99,True,1kg,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Álcool Líquido Tradicional,5.99,True,1 litro,Produtos de Limpeza,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Ovos Brancos Grandes,15.98,True,30 unidades,Alimentos,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/5e0810d3198bee682fe76e9f2915239c57457796.webp
Lasanha Forno de Minas Sabores,10.99,False,600g,Congelados,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Meu Menu Perdigão,7.39,False,300g,Congelados,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Presunto Cozido Seara,3.19,False,100g,Frios,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Linguiça Mista Fininha Defumada Perdigão,6.99,False,215g,Embutidos,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Pizza Seara Sabores,16.99,False,440g/460g,Congelados,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Massa De Cecco Spaghetti,14.9,True,500g,Massas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Manteiga Natulat Sem Sal,17.9,True,200g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Bebida Láctea Piracanjuba Whey,4.99,True,250ml,Bebidas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Refresco Del Valle,1.99,False,200ml,Bebidas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Margarina Doriana,6.99,False,500g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Queijo Brie ou Gorgonzola Faixa Azul,8.99,False,100g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Requeijão Nestlé,7.99,False,200g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Cápsulas Nescafé Dolce Gusto,17.9,True,10 unidades,Café,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Café Pilão,17.9,False,500g,Café,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Massa Pronta Para Tapioca,5.98,True,500g,Farináceos,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Leite em Pó Ninho,19.9,False,350g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Chocolate em Barra Nestlé Classic,5.99,True,80g,Doces,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Uva Thompson,8.98,False,500g,Frutas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Pera Williams,8.98,False,1kg,Frutas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Ameixa Importada,8.98,False,500g,Frutas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Kiwi Sun Gold ou Kiwi Green Zespri,14.98,False,440g/400g,Frutas,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Castanhas VIP,14.98,False,140g,Castanhas e Nozes,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Ovo Caipira Mantiqueira,9.98,False,10 unidades,Ovos,,,2024_10_09,bigbox,imagens_bigbox/a628d5f627c173b3723768be99c1fb158eda33c3.webp
Ovos Brancos Grandes,14.98,True,30 unidades,Alimentos,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/44b245527622077a3d3cf6bfa3f481bef83bf8ce.webp
Iogurte Natural Nestlé Sabores,3.79,True,160/170g,Laticínios,2023-09-02,2023-09-04,2024_10_09,bigbox,imagens_bigbox/1d968ad2f07bc79c70957fbf1435a2c3798bb38c.webp
Uva Thompson,8.98,True,500g,Frutas,04/09/2023,05/09/2023,2024_10_09,bigbox,imagens_bigbox/c951f13c0529ff22de2d03f334250e8a1f08c353.webp
Alho a Granel,2.98,Quarta e Quinta Verde,100g,Hortifruti,25/09,26/09,2024_10_09,bigbox,imagens_bigbox/28cf891fd3dc64b52155921a4d7ff5c38ac41135.webp
Uva Thompson,8.98,True,500g,Frutas,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/1a17108dd305a6c9d60a65b6a09dffbf4412955c.webp
Whisky JW Red Label,79.9,True,1 litro,Bebidas alcoólicas,28/04/2024,01/05/2024,2024_10_09,bigbox,imagens_bigbox/00458ca4b4e7ea24c60109a9e6ba84bd556e88ed.webp
Gin Orloff,34.9,False,1 litro,Bebidas alcoólicas,28/04/2024,01/05/2024,2024_10_09,bigbox,imagens_bigbox/00458ca4b4e7ea24c60109a9e6ba84bd556e88ed.webp
